cnpj;optante_simples;optante_simei
36043133000192;SIM;SIM
36048137000163;SIM;SIM
36079708000127;SIM;SIM
36212098000198;SIM;SIM
36232103000124;SIM;SIM
36233767000108;SIM;SIM
36259461000120;SIM;SIM
36262192000151;NÃO;NÃO
36299621000165;SIM;SIM
36304930000186;SIM;SIM
36335047000153;SIM;SIM
36343065000187;SIM;NÃO
36437632000164;SIM;SIM
36457412000100;SIM;SIM
36468232000116;SIM;SIM
36534952000132;SIM;SIM
36552111000158;SIM;SIM
36570592000124;SIM;SIM
36579392000132;SIM;SIM
36586321000167;SIM;SIM
36595489000139;SIM;SIM
36687670000175;SIM;SIM
36691910000105;SIM;SIM
36715363000150;NÃO;NÃO
36730920000102;SIM;SIM
36733165000110;SIM;SIM
36735968000103;SIM;NÃO
36807862000178;SIM;SIM
36812912000105;SIM;NÃO
36898255000160;SIM;SIM
36939542000171;SIM;SIM
36954975000104;SIM;SIM
37008468000132;SIM;SIM
37033574000176;SIM;SIM
37043707000195;SIM;SIM
37069582000172;SIM;NÃO
37175332000117;SIM;NÃO
37179445000190;SIM;SIM
37240312000182;SIM;SIM
37343805000148;SIM;SIM
37344340000140;SIM;SIM
37430623000104;SIM;SIM
37463001000182;SIM;SIM
37482634000138;SIM;SIM
37521132000179;SIM;SIM
37611255000109;SIM;SIM
37612862000185;SIM;SIM
37625338000149;SIM;SIM
37644538000149;SIM;SIM
37651567000138;SIM;SIM
37708943000183;SIM;NÃO
37710227000130;SIM;SIM
37714394000150;SIM;SIM
37745963000124;SIM;NÃO
37797928000159;SIM;NÃO
37814769000153;SIM;SIM
37848414000185;SIM;SIM
37866359000156;SIM;SIM
37910439000161;SIM;SIM
37923393000115;SIM;SIM
37937921000195;SIM;SIM
37962769000109;SIM;SIM
37980499000150;SIM;NÃO
38006197000149;SIM;NÃO
38062567000165;SIM;SIM
38072574000148;SIM;SIM
38095411000180;SIM;SIM
38115835000160;SIM;SIM
38123034000146;SIM;SIM
38127451000167;SIM;SIM
38133927000172;SIM;SIM
38158613000124;SIM;SIM
38159381000129;SIM;SIM
38229447000100;SIM;NÃO
38239648000198;SIM;SIM
38276199000158;SIM;SIM
38281934000111;SIM;SIM
38311923000137;SIM;NÃO
38370541000184;SIM;SIM
38374581000102;SIM;SIM
38375587000196;SIM;SIM
38419952000117;SIM;NÃO
38448095000183;SIM;SIM
38449254000164;SIM;SIM
38458608000137;NÃO INFORMADO;NÃO INFORMADO
38481501000100;SIM;NÃO
38542139000130;SIM;SIM
38583750000106;SIM;NÃO
38655561000100;SIM;SIM
38729077000170;SIM;NÃO
38891092000110;SIM;SIM
38926831000161;SIM;SIM
39143496000198;SIM;SIM
39235153000153;SIM;SIM
39247932000179;SIM;SIM
39287166000176;SIM;SIM
39346861045181;NÃO;NÃO
39404266000135;SIM;SIM
39430615000193;SIM;NÃO
39450656000141;SIM;SIM
39513365000155;SIM;SIM
39601318000163;SIM;SIM
39620337000137;SIM;SIM
39626786000192;SIM;SIM
39664690000119;SIM;SIM
39669092000132;SIM;SIM
39683328000195;SIM;SIM
39706027000130;SIM;NÃO
39713802000184;NÃO;NÃO
39733455000151;SIM;SIM
39752710000103;SIM;NÃO
39767085000173;SIM;SIM
39829026000182;SIM;SIM
39901641000152;SIM;SIM
39910891000159;SIM;NÃO
39923469000138;SIM;SIM
39927095000129;SIM;SIM
39961497000140;SIM;SIM
39961962000142;SIM;SIM
40081185000120;SIM;NÃO
40092874000130;SIM;NÃO
40098039000108;SIM;SIM
40099807000148;SIM;SIM
40106156000176;SIM;SIM
40159977000170;SIM;SIM
40174332000107;SIM;SIM
40187583000126;SIM;SIM
40189850000102;NÃO INFORMADO;NÃO INFORMADO
40193985000133;SIM;SIM
40216784000104;SIM;NÃO
40246037000119;SIM;SIM
40250864000186;SIM;SIM
40256491000150;SIM;SIM
40280010000142;SIM;SIM
40282244000129;SIM;SIM
40364031000146;SIM;SIM
40364963000199;SIM;SIM
40389527000174;SIM;SIM
40407810000181;SIM;SIM
40435311000106;SIM;SIM
40457391000192;SIM;SIM
40481783000197;SIM;SIM
40505533000140;NÃO INFORMADO;NÃO INFORMADO
40507649000118;SIM;SIM
40511351000181;SIM;SIM
40538067000107;SIM;SIM
40551086000165;SIM;SIM
40560064000161;SIM;SIM
40566282000103;SIM;SIM
40590295000118;SIM;SIM
40623256000170;SIM;SIM
40658745000167;SIM;SIM
40687829000129;SIM;SIM
40704374000102;NÃO INFORMADO;NÃO INFORMADO
40728066000117;SIM;SIM
40738914000179;SIM;SIM
40783339000126;SIM;SIM
40788947000123;NÃO INFORMADO;NÃO INFORMADO
40803261000164;SIM;NÃO
40855961000100;SIM;SIM
40869152000140;SIM;NÃO
40878535000184;SIM;SIM
40884405000154;NÃO;NÃO
40936463000184;SIM;SIM
40948763000183;SIM;SIM
40997390000130;SIM;SIM
41016752000128;SIM;NÃO
41034195000178;SIM;SIM
41042503000107;SIM;SIM
41043321000150;SIM;SIM
41068294000170;SIM;SIM
41089840000150;NÃO;NÃO
41091284000156;SIM;NÃO
41098835000103;SIM;SIM
41117072000109;SIM;SIM
41146102000105;SIM;SIM
41164504000124;SIM;NÃO
41219963000168;SIM;NÃO
41222182000122;SIM;SIM
41228557000161;SIM;SIM
41247646000155;SIM;NÃO
41307063000172;SIM;SIM
41346698000189;SIM;NÃO
41347506000159;SIM;NÃO
41359640000170;SIM;SIM
41377373000163;SIM;SIM
41379537000191;SIM;SIM
41416197000121;SIM;SIM
41419198000120;SIM;SIM
41441017000161;SIM;SIM
41459539000190;SIM;SIM
41466055000179;SIM;SIM
41467603000185;SIM;SIM
41517260000116;SIM;SIM
41562355000151;SIM;SIM
41570598000131;SIM;NÃO
41607594000180;SIM;SIM
41630581000122;SIM;SIM
41643128000150;SIM;NÃO
41731122000135;SIM;SIM
41743141000181;SIM;NÃO
41781310000178;SIM;SIM
41797782000119;SIM;SIM
41809608000149;SIM;NÃO
41809783000136;SIM;SIM
41813878000123;SIM;SIM
41825415000181;SIM;NÃO
41838619000157;SIM;SIM
41851508000180;SIM;SIM
41866042000197;NÃO INFORMADO;NÃO INFORMADO
41894327000131;SIM;SIM
41947595000174;NÃO INFORMADO;NÃO INFORMADO
42010062000124;SIM;NÃO
42016914000190;SIM;NÃO
42042648000170;SIM;NÃO
42085329000142;SIM;SIM
42102748000145;SIM;SIM
42103222000180;SIM;SIM
42108752000110;SIM;SIM
42151689000103;SIM;NÃO
42155088000160;SIM;SIM
42156909000183;SIM;SIM
42210620000103;SIM;SIM
42239519000177;SIM;SIM
42247192000185;SIM;NÃO
42247244000113;SIM;SIM
42257281000102;SIM;SIM
42278473000103;NÃO;NÃO
42381838000112;SIM;SIM
42400639000104;NÃO INFORMADO;NÃO INFORMADO
42402525000101;SIM;SIM
42425506000192;SIM;SIM
42441219000176;SIM;NÃO
42453676000180;SIM;SIM
42468885000106;SIM;NÃO
42494990000101;NÃO INFORMADO;NÃO INFORMADO
42497425000106;SIM;SIM
42526107000118;SIM;SIM
42553893000142;SIM;SIM
42557782000104;SIM;SIM
42562755000120;SIM;SIM
42613730000108;SIM;SIM
42623634000140;SIM;SIM
42671243000100;SIM;SIM
42680821000166;SIM;SIM
42686026000185;SIM;SIM
42700751000160;SIM;SIM
42714035000132;SIM;SIM
42725871000112;SIM;SIM
42736774000125;SIM;SIM
42755283000121;SIM;NÃO
42772034000144;NÃO INFORMADO;NÃO INFORMADO
42774171000118;SIM;SIM
42789063000119;NÃO INFORMADO;NÃO INFORMADO
42794919000144;SIM;NÃO
42808429000150;SIM;SIM
42855279000135;NÃO INFORMADO;NÃO INFORMADO
42857624000170;SIM;SIM
42876816000123;SIM;SIM
42911266000136;SIM;SIM
42937526000142;SIM;SIM
42937543000180;SIM;NÃO
42962629000162;SIM;NÃO
42968745000199;SIM;NÃO
42989224000118;SIM;SIM
43028436000100;SIM;NÃO
43063687000117;SIM;SIM
43063706000105;SIM;SIM
43080342000171;SIM;NÃO
43108290000102;SIM;SIM
43113790000124;SIM;NÃO
43145493000160;SIM;SIM
43149267000158;SIM;NÃO
43163023000120;SIM;SIM
43166356000102;SIM;SIM
43189578000140;SIM;NÃO
43190362000286;NÃO;NÃO
43220329000170;SIM;SIM
43249268000174;SIM;SIM
43253221000184;SIM;SIM
43260901000125;SIM;NÃO
43274908000104;NÃO INFORMADO;NÃO INFORMADO
43339121000175;SIM;SIM
43339484000100;SIM;NÃO
43355906000131;SIM;NÃO
43363831000130;SIM;SIM
43375842000130;SIM;SIM
43430984000153;SIM;SIM
43494606000133;SIM;SIM
43501295000273;NÃO;NÃO
43517045000140;SIM;SIM
43520869000170;SIM;SIM
43523499000124;SIM;SIM
43545381000105;SIM;SIM
43624880000180;SIM;SIM
43653118000121;SIM;SIM
43697365000120;SIM;NÃO
43714788000100;SIM;SIM
43769971000103;SIM;SIM
43780561000163;SIM;SIM
43794830000140;NÃO INFORMADO;NÃO INFORMADO
43832075000141;SIM;SIM
43837835000103;SIM;SIM
43843574000134;SIM;SIM
43888218000137;SIM;SIM
43907952000104;SIM;SIM
43925949000105;SIM;SIM
43957527000111;SIM;SIM
43974495000162;SIM;SIM
43986346000113;SIM;NÃO
43997382000182;NÃO INFORMADO;NÃO INFORMADO
44021881000100;SIM;SIM
44035435000147;SIM;SIM
44056846000119;SIM;SIM
44104638000148;SIM;SIM
44128771000134;SIM;SIM
44172406000127;NÃO INFORMADO;NÃO INFORMADO
44180598000113;SIM;NÃO
44191669000183;SIM;SIM
44219290000134;SIM;SIM
44224226000141;SIM;SIM
44258197000139;SIM;SIM
44271967000183;SIM;SIM
44273060000153;SIM;SIM
44277565000196;SIM;SIM
44287502000110;SIM;NÃO
44301007000119;SIM;SIM
44324687000196;SIM;SIM
44355744000102;SIM;NÃO
44381917000159;SIM;SIM
44410976000108;NÃO INFORMADO;NÃO INFORMADO
44455759000134;SIM;NÃO
44458120000102;NÃO INFORMADO;NÃO INFORMADO
44479428000134;SIM;SIM
44492430000143;SIM;SIM
44502112000116;SIM;NÃO
44518565000130;SIM;SIM
44549235000102;SIM;SIM
44554158000189;SIM;SIM
44590649000185;SIM;SIM
44593660000107;SIM;NÃO
44608252000173;SIM;NÃO
44620743000130;SIM;SIM
44628951000185;SIM;SIM
44639044000131;SIM;SIM
44641676000130;SIM;SIM
44660476000124;SIM;NÃO
44662643000176;NÃO INFORMADO;NÃO INFORMADO
44668901000121;SIM;SIM
44671974000172;SIM;SIM
44681216000135;SIM;NÃO
44690033000186;SIM;SIM
44752572000100;SIM;SIM
44756623000164;SIM;SIM
44768188000198;SIM;SIM
44788023000188;SIM;SIM
44790991000129;SIM;SIM
44809560000167;SIM;SIM
44823181000121;SIM;SIM
44829049000127;SIM;SIM
44830724000138;SIM;SIM
44840637000161;SIM;NÃO
44842360000106;SIM;NÃO
44868799000108;SIM;SIM
44873690000169;SIM;SIM
44878779000118;SIM;SIM
44924484000130;SIM;NÃO
44946930000108;SIM;SIM
44956488000109;SIM;NÃO
45008269000152;SIM;SIM
45063561000178;NÃO INFORMADO;NÃO INFORMADO
45066005000155;SIM;SIM
45092422000172;SIM;SIM
45095298000107;SIM;SIM
45107047000197;SIM;SIM
45122006000170;SIM;SIM
45178623000197;SIM;SIM
45222227000110;SIM;SIM
45225390000136;SIM;SIM
45227657000124;SIM;SIM
45260746000172;SIM;NÃO
45270917000144;SIM;SIM
45273148000138;SIM;SIM
45281089000140;SIM;SIM
45357881000130;SIM;SIM
45369223000169;SIM;SIM
45420709000184;SIM;SIM
45430613000105;SIM;SIM
45465264000159;SIM;SIM
45498139000145;SIM;NÃO
45536043000124;SIM;SIM
45549387000178;SIM;SIM
45551329000189;SIM;SIM
45598275000107;SIM;SIM
45613814000130;SIM;NÃO
45620915000138;SIM;NÃO
45625005000148;SIM;SIM
45628784000135;SIM;SIM
45632222000165;SIM;SIM
45718547000165;SIM;SIM
45738585000180;SIM;SIM
45747259000139;SIM;NÃO
45792075000190;SIM;SIM
45802703000171;SIM;NÃO
45804066000172;SIM;SIM
45819546000107;SIM;NÃO
45834547000120;SIM;SIM
45839509000160;SIM;SIM
45913919000104;SIM;NÃO
45924426000170;SIM;NÃO
45948321000150;SIM;SIM
45979724000167;SIM;SIM
45983809000119;SIM;SIM
45987245000192;NÃO;NÃO
46022807000126;SIM;SIM
46040594000165;SIM;NÃO
46056913000120;SIM;SIM
46068736000100;SIM;SIM
46075285000120;SIM;NÃO
46161622000100;NÃO INFORMADO;NÃO INFORMADO
46170644000129;SIM;SIM
46191245000144;SIM;SIM
46220107000146;SIM;SIM
46230802000199;SIM;SIM
46234067000191;SIM;SIM
46250946000107;SIM;NÃO
46309380000141;SIM;SIM
46314177000163;SIM;SIM
46319969000120;SIM;SIM
46327430000113;SIM;SIM
46327970000105;SIM;NÃO
46336179000153;SIM;SIM
46355340000136;SIM;NÃO
46363556000143;SIM;SIM
46366873000113;SIM;SIM
46369843000160;SIM;SIM
46397220000878;NÃO INFORMADO;NÃO INFORMADO
46404305000160;SIM;SIM
46470163000139;SIM;SIM
46473593000104;SIM;SIM
46495645000143;SIM;SIM
46502587000138;SIM;SIM
46518446000103;SIM;SIM
46527486000111;SIM;NÃO
46546807000125;SIM;SIM
46552978000167;SIM;SIM
46556090000100;SIM;SIM
46579007000100;SIM;SIM
46631410000131;SIM;SIM
46648035000132;SIM;SIM
46824820000107;SIM;SIM
46852676000104;SIM;SIM
46914540000181;SIM;SIM
46947796000195;SIM;SIM
47002633000100;SIM;SIM
47138648000192;NÃO INFORMADO;NÃO INFORMADO
47163714000184;SIM;SIM
47192506000103;SIM;NÃO
47197823000112;SIM;SIM
47217398000186;SIM;SIM
47217770000154;SIM;SIM
47228166000123;SIM;SIM
47231534000192;SIM;NÃO
47237020000144;SIM;SIM
47248313000127;SIM;SIM
47258828000108;NÃO INFORMADO;NÃO INFORMADO
47333239000147;SIM;SIM
47357854000193;SIM;SIM
47366997000161;SIM;SIM
47368192000157;SIM;SIM
47411478000178;SIM;SIM
47419689000157;SIM;SIM
47427653007047;NÃO;NÃO
47449728000169;SIM;SIM
47465970000126;SIM;SIM
47472614000130;SIM;SIM
47505703000135;SIM;NÃO
47506958000112;SIM;SIM
47507222000169;SIM;SIM
47511681000116;NÃO INFORMADO;NÃO INFORMADO
47531704000154;SIM;SIM
47532006000173;SIM;SIM
47552624000185;NÃO INFORMADO;NÃO INFORMADO
47564758000116;SIM;NÃO
47566615000143;SIM;NÃO
47578151000195;SIM;SIM
47578270000148;SIM;SIM
47601235000100;SIM;SIM
47617067000133;SIM;SIM
47620186000145;SIM;NÃO
47627093000142;SIM;NÃO
47683431000163;SIM;SIM
47707142000157;SIM;SIM
47730578000167;SIM;SIM
47750681000179;SIM;SIM
47753813000116;SIM;SIM
47764244000104;SIM;SIM
47768765000130;SIM;SIM
47807121000103;SIM;SIM
47828846000188;SIM;SIM
47842449000160;NÃO INFORMADO;NÃO INFORMADO
47960950000121;NÃO;NÃO
47987919000184;NÃO INFORMADO;NÃO INFORMADO
47988347000158;NÃO INFORMADO;NÃO INFORMADO
48013260000128;NÃO INFORMADO;NÃO INFORMADO
48068714000168;NÃO INFORMADO;NÃO INFORMADO
48073857000168;NÃO INFORMADO;NÃO INFORMADO
48101839000142;NÃO INFORMADO;NÃO INFORMADO
48138040000120;NÃO INFORMADO;NÃO INFORMADO
48270772000170;NÃO INFORMADO;NÃO INFORMADO
48272095000129;NÃO INFORMADO;NÃO INFORMADO
48272794000179;NÃO INFORMADO;NÃO INFORMADO
48286526000106;NÃO INFORMADO;NÃO INFORMADO
48305086000197;NÃO INFORMADO;NÃO INFORMADO
50551373000200;NÃO;NÃO
50564053000103;NÃO;NÃO
52616869000169;SIM;NÃO
54460696000168;NÃO;NÃO
55062954000110;NÃO;NÃO
55978761000104;SIM;NÃO
57268179000180;NÃO;NÃO
57955858000127;NÃO;NÃO
58381021000184;NÃO;NÃO
59581587000112;NÃO;NÃO
60114600000102;NÃO;NÃO
60746948477784;NÃO;NÃO
60872504000123;NÃO;NÃO
60935491000194;SIM;NÃO
61099834007527;NÃO;NÃO
61522850004808;NÃO;NÃO
61585865000151;NÃO;NÃO
62369350000187;SIM;NÃO
64912090000170;NÃO;NÃO
66228966000865;NÃO;NÃO
66908468000197;NÃO;NÃO
66970229007250;NÃO;NÃO
67945071063563;NÃO;NÃO
68014653000163;NÃO;NÃO
69404259000102;SIM;NÃO
69937613000156;NÃO;NÃO
71389175000180;NÃO;NÃO
73714818000301;SIM;NÃO
74150202000156;SIM;NÃO
76709831005753;NÃO;NÃO
77779684000104;NÃO;NÃO
78014354000263;NÃO INFORMADO;NÃO INFORMADO
80227184000166;NÃO;NÃO
81243735000148;NÃO;NÃO
81839540000165;NÃO;NÃO
82508433000117;NÃO;NÃO
82858903000334;NÃO;NÃO
83475913000191;NÃO;NÃO
84683374000149;NÃO;NÃO
84931179000190;NÃO;NÃO
84932540000101;NÃO;NÃO
85211829000196;NÃO;NÃO
86772324000163;NÃO;NÃO
88384201000261;NÃO;NÃO
88610191000154;NÃO;NÃO
88713250000110;NÃO;NÃO
89912463000133;NÃO;NÃO
90154485000160;SIM;NÃO
91088328005126;NÃO;NÃO
93828986000173;NÃO;NÃO
94031192000147;NÃO;NÃO
94111887000139;NÃO;NÃO
94739828000100;SIM;NÃO
96016746000405;NÃO;NÃO
97017230000367;NÃO;NÃO
00000208000100;NÃO;NÃO
00057309000118;SIM;NÃO
00252011000169;SIM;NÃO
00263914000145;NÃO;NÃO
00519712000111;NÃO;NÃO
00981562000163;SIM;NÃO
01078990000143;NÃO;NÃO
01119908000262;NÃO;NÃO
01207261000140;NÃO;NÃO
01284870000100;NÃO;NÃO
01305338000386;NÃO;NÃO
01424020000152;NÃO;NÃO
01437408003103;NÃO;NÃO
01521622000128;NÃO;NÃO
01599101000193;NÃO;NÃO
01661181000160;NÃO;NÃO
01926857000108;NÃO;NÃO
01991491000142;SIM;NÃO
02026598000113;NÃO;NÃO
02108349000177;SIM;NÃO
02131386000104;NÃO;NÃO
02139619000107;SIM;NÃO
02149205000169;NÃO;NÃO
02254223000100;SIM;NÃO
02255187000108;NÃO;NÃO
02286479021105;NÃO INFORMADO;NÃO INFORMADO
02302101000142;NÃO;NÃO
02322506000142;SIM;NÃO
02328280000197;NÃO;NÃO
02357251000153;NÃO;NÃO
02507232000166;SIM;NÃO
02563332000100;NÃO;NÃO
02590304000181;SIM;SIM
02664042000152;NÃO;NÃO
02702354000103;NÃO;NÃO
02762121000104;NÃO;NÃO
02832019000120;SIM;NÃO
02846056000197;NÃO;NÃO
02916265000160;NÃO;NÃO
02961002000334;NÃO;NÃO
02962788000142;NÃO;NÃO
02982527000194;NÃO;NÃO
02992449000109;NÃO;NÃO
03074246000104;SIM;NÃO
03150807000107;SIM;SIM
03178516000119;NÃO;NÃO
03291332000160;SIM;NÃO
03303999000136;NÃO;NÃO
03339071000101;NÃO;NÃO
03414113000121;NÃO;NÃO
03431783000156;SIM;NÃO
03465034000140;NÃO;NÃO
03614778000189;NÃO;NÃO
03887640000153;SIM;NÃO
03900960000104;NÃO;NÃO
03938971000175;NÃO;NÃO
04056734000224;NÃO INFORMADO;NÃO INFORMADO
04087070001402;NÃO INFORMADO;NÃO INFORMADO
04149454000180;NÃO;NÃO
04245644000109;SIM;NÃO
04272216000248;NÃO INFORMADO;NÃO INFORMADO
04344855000190;SIM;NÃO
04391181000185;NÃO;NÃO
04487561000118;SIM;NÃO
04488478000163;NÃO;NÃO
04515007000105;SIM;NÃO
04564745000134;NÃO;NÃO
04581606000119;NÃO;NÃO
04704848000152;NÃO;NÃO
04728280000290;SIM;NÃO
04756908000180;SIM;NÃO
04777486000472;NÃO INFORMADO;NÃO INFORMADO
04902979000144;NÃO;NÃO
04913711000108;NÃO;NÃO
04958932000100;SIM;NÃO
04967822000105;SIM;NÃO
04986320000113;NÃO;NÃO
05102903000105;NÃO;NÃO
05137171000180;NÃO;NÃO
05160847000157;NÃO;NÃO
05336230000140;SIM;NÃO
05373332000135;NÃO;NÃO
05374728000105;NÃO;NÃO
05378317000341;NÃO;NÃO
06099983000141;SIM;NÃO
06324340000154;NÃO;NÃO
06324706000195;SIM;NÃO
06343964000119;SIM;NÃO
06347409025745;NÃO;NÃO
06790127000138;NÃO;NÃO
06911151000188;NÃO;NÃO
06977751000149;NÃO;NÃO
07007159000187;NÃO;NÃO
07192918000129;NÃO;NÃO
07214932000186;SIM;NÃO
07258675000184;SIM;NÃO
07260471000188;NÃO;NÃO
07278297000109;SIM;NÃO
07319010000133;NÃO;NÃO
07320739000120;NÃO;NÃO
07333500000194;NÃO;NÃO
07384541000100;SIM;NÃO
07404132000128;SIM;NÃO
07427207000196;NÃO;NÃO
07473959000193;NÃO;NÃO
07550190000160;SIM;NÃO
07558581000120;SIM;NÃO
07627092000183;NÃO;NÃO
07662523000142;NÃO;NÃO
07673564000134;SIM;NÃO
07818550000161;NÃO;NÃO
07834506000145;SIM;NÃO
07836603001220;NÃO INFORMADO;NÃO INFORMADO
07837195000410;NÃO;NÃO
07859971000130;NÃO;NÃO
07877926001008;NÃO;NÃO
07881622000115;NÃO;NÃO
07902768000108;SIM;NÃO
07949775000157;NÃO;NÃO
08077726000134;NÃO;NÃO
08079637000127;NÃO;NÃO
08275290000198;SIM;NÃO
08312229000173;NÃO;NÃO
08373944000116;NÃO;NÃO
08396644000314;NÃO;NÃO
08456463000255;NÃO;NÃO
08470753000172;NÃO;NÃO
08482830000104;SIM;NÃO
08560444000193;NÃO;NÃO
08570510000106;NÃO;NÃO
08652931000186;NÃO;NÃO
08664931000104;SIM;NÃO
08694702000124;SIM;NÃO
08759196000104;NÃO;NÃO
08790166000160;NÃO;NÃO
08797760000183;NÃO;NÃO
08914816000213;NÃO;NÃO
08991403000151;SIM;NÃO
09055163000146;SIM;NÃO
09060557000192;SIM;NÃO
09090626000100;NÃO;NÃO
09101689000204;NÃO;NÃO
09114383000527;NÃO;NÃO
09146451000106;NÃO;NÃO
09208618000116;SIM;NÃO
09223708000186;NÃO;NÃO
09276195000333;NÃO;NÃO
09311281000500;NÃO;NÃO
09315905000125;NÃO;NÃO
09366400000190;SIM;NÃO
09400464000160;SIM;NÃO
09496349000130;NÃO;NÃO
09600763000148;SIM;NÃO
09625367000175;SIM;NÃO
10016336000104;SIM;NÃO
10239794000366;NÃO;NÃO
10368003000136;NÃO;NÃO
10414014000105;NÃO;NÃO
10443799000144;SIM;NÃO
10452762000182;NÃO;NÃO
10516597000185;NÃO;NÃO
10629105000168;NÃO;NÃO
10650584000102;NÃO;NÃO
10656466000101;NÃO;NÃO
10725590000173;NÃO;NÃO
10737664000191;NÃO;NÃO
10849863000191;SIM;NÃO
10882120000113;SIM;NÃO
10886176000146;SIM;NÃO
10902715000193;SIM;NÃO
10914918000108;NÃO;NÃO
10969329000119;SIM;NÃO
10971789000181;SIM;NÃO
10989115000104;SIM;NÃO
10990611000188;SIM;NÃO
11045469000163;SIM;NÃO
11132543000189;NÃO;NÃO
11194163000179;NÃO;NÃO
11221189000169;NÃO;NÃO
11275508000119;NÃO;NÃO
11296903000188;SIM;NÃO
11323576000106;NÃO;NÃO
11380922000198;NÃO;NÃO
11530639000103;SIM;SIM
11669021000110;NÃO;NÃO
11699092000166;SIM;SIM
11700020000191;SIM;SIM
11895310000138;SIM;SIM
11986043000104;SIM;SIM
11989079000141;SIM;SIM
12001425000102;NÃO;NÃO
12066531000166;SIM;SIM
12091809000155;NÃO;NÃO
12280085000198;SIM;NÃO
12327343000144;SIM;SIM
12399485000117;SIM;NÃO
12464009000132;NÃO;NÃO
12567352000102;SIM;SIM
12715444000192;SIM;SIM
12746785000125;SIM;NÃO
12775509000195;NÃO;NÃO
12785109000160;NÃO;NÃO
12874618000160;SIM;SIM
12884857000109;SIM;SIM
13087427000110;SIM;SIM
13152353000159;SIM;NÃO
13168264000109;NÃO;NÃO
13217485000111;NÃO;NÃO
13262184000100;SIM;SIM
13272112000143;NÃO;NÃO
13284692000199;SIM;NÃO
13299438000164;SIM;NÃO
13340846000112;NÃO;NÃO
13382418000152;NÃO;NÃO
13505632000159;SIM;NÃO
13600310000270;NÃO;NÃO
13621711000125;SIM;SIM
13647096000126;SIM;NÃO
13922181000155;SIM;SIM
13931356000190;SIM;SIM
13938467001958;NÃO INFORMADO;NÃO INFORMADO
13942971000100;SIM;SIM
13959299000158;SIM;NÃO
14006270000114;NÃO;NÃO
14014607000135;SIM;SIM
14016916000144;SIM;NÃO
14046984000156;NÃO;NÃO
14099964000143;SIM;NÃO
14292865000183;SIM;SIM
14326974000174;SIM;SIM
14379543000176;SIM;SIM
14405248000147;NÃO;NÃO
14444381000102;NÃO;NÃO
14467840000173;SIM;NÃO
14750967000103;SIM;SIM
14825780000113;NÃO;NÃO
14929167000146;SIM;NÃO
15001697000192;NÃO;NÃO
15016578000103;SIM;SIM
15115504000124;NÃO;NÃO
15144017000190;NÃO;NÃO
15146180000191;SIM;NÃO
15162477000140;NÃO;NÃO
15247472000110;SIM;NÃO
15286987000120;SIM;SIM
15343579000162;SIM;NÃO
15400569000111;SIM;SIM
15579441000167;SIM;NÃO
15589188000122;SIM;NÃO
15627412000123;SIM;SIM
15804401000171;NÃO;NÃO
15873692000150;NÃO;NÃO
16016164000147;NÃO;NÃO
16070401000158;SIM;NÃO
16493650000156;SIM;SIM
16500569000822;NÃO;NÃO
16582131000164;SIM;SIM
16718710000191;NÃO;NÃO
16809719000108;SIM;SIM
16895907000104;SIM;SIM
16947703000161;SIM;SIM
17006814000136;SIM;SIM
17052855000169;NÃO;NÃO
17071188000161;SIM;NÃO
17133311000121;SIM;NÃO
17167412000113;NÃO;NÃO
17199474000107;SIM;SIM
17201181000117;NÃO;NÃO
17247130000126;SIM;SIM
17303203000150;SIM;NÃO
17408351000139;SIM;SIM
17415689000118;SIM;SIM
17440428000158;NÃO;NÃO
17463309000110;SIM;SIM
17700763000733;NÃO INFORMADO;NÃO INFORMADO
17813607000193;SIM;SIM
17844554000178;SIM;SIM
17861852000176;SIM;SIM
18041720000160;SIM;SIM
18134167000100;SIM;NÃO
18157789000154;SIM;SIM
18166343000196;SIM;SIM
18167975000174;SIM;NÃO
18189348000134;NÃO;NÃO
18280652000192;SIM;SIM
18295658000133;SIM;NÃO
18458388000134;NÃO;NÃO
18499462000160;SIM;NÃO
18607919000103;SIM;NÃO
18636469000187;NÃO;NÃO
18679307000126;NÃO;NÃO
18695507000172;SIM;SIM
18773560000144;SIM;SIM
18859923000169;SIM;SIM
18884418000255;NÃO INFORMADO;NÃO INFORMADO
19030506000171;NÃO;NÃO
19101903000197;SIM;SIM
19145388000147;SIM;SIM
19193166000108;NÃO;NÃO
19210813000134;NÃO;NÃO
19217419000128;SIM;NÃO
19239124000152;NÃO;NÃO
19290528000170;SIM;SIM
19295011000174;SIM;SIM
19302423000194;SIM;SIM
19325371000171;SIM;SIM
19373459000169;SIM;NÃO
19414353000166;NÃO;NÃO
19417311000189;SIM;SIM
19464982000109;SIM;NÃO
19567342000116;SIM;NÃO
19575603000140;SIM;SIM
19658368000927;NÃO;NÃO
19799510000107;SIM;NÃO
19821770000123;NÃO;NÃO
19853511000184;NÃO;NÃO
19909714000145;NÃO;NÃO
19933087000188;SIM;SIM
19977570000164;SIM;NÃO
20212139000106;NÃO;NÃO
20247322013559;NÃO;NÃO
20254557000166;SIM;NÃO
20258278000170;NÃO;NÃO
20267597000142;SIM;NÃO
20268962000133;SIM;NÃO
20348873000105;SIM;SIM
20527462000179;NÃO;NÃO
20581823000165;SIM;NÃO
20653784000164;NÃO;NÃO
20784274000126;NÃO;NÃO
20808454000109;SIM;NÃO
20809718000130;SIM;SIM
20825399000157;NÃO;NÃO
20835240000113;NÃO;NÃO
